DateTime,zone1,zone2,zone3
9/18/2022 22:20,130.97,25.70,70.32
9/18/2022 22:30,133.35,25.53,70.13
9/18/2022 22:40,132.90,25.18,69.33
9/18/2022 22:50,130.37,25.05,69.78
9/18/2022 23:00,126.25,24.78,68.94
9/18/2022 23:10,107.55,24.00,66.13
9/18/2022 23:20,107.46,24.00,65.83
9/18/2022 23:30,106.52,23.34,64.29
9/18/2022 23:40,104.00,22.82,62.36
9/18/2022 23:50,103.87,22.03,59.38
9/19/2022 0:00,101.73,21.67,58.19
9/19/2022 0:10,96.77,21.07,61.89
9/19/2022 0:20,93.35,21.00,62.15
9/19/2022 0:30,88.91,20.34,62.64
9/19/2022 0:40,86.51,19.93,63.41
9/19/2022 0:50,85.76,19.06,61.45
9/19/2022 1:00,86.79,17.97,59.51
9/19/2022 1:10,82.70,17.51,58.49
9/19/2022 1:20,78.51,17.00,57.40
9/19/2022 1:30,79.05,16.45,55.17
9/19/2022 1:40,81.18,15.85,52.50
9/19/2022 1:50,91.98,15.83,53.20
9/19/2022 2:00,96.52,15.07,50.97
9/19/2022 2:10,94.12,14.88,53.38
9/19/2022 2:20,92.55,14.14,55.06
9/19/2022 2:30,91.91,14.00,53.09
9/19/2022 2:40,92.78,14.55,51.58
9/19/2022 2:50,92.35,14.00,50.30
9/19/2022 3:00,95.79,13.65,50.62
9/19/2022 3:10,94.31,13.86,50.28
9/19/2022 3:20,91.57,13.20,50.24
9/19/2022 3:30,71.21,13.00,51.36
9/19/2022 3:40,70.31,13.02,52.30
9/19/2022 3:50,73.15,13.51,50.41
9/19/2022 4:00,70.50,13.72,50.59
9/19/2022 4:10,71.07,13.00,49.94
9/19/2022 4:20,73.59,13.00,49.46
9/19/2022 4:30,72.98,13.00,48.79
9/19/2022 4:40,68.07,13.00,51.28
9/19/2022 4:50,67.45,12.98,51.93
9/19/2022 5:00,66.03,12.60,49.88
9/19/2022 5:10,66.54,12.95,51.08
9/19/2022 5:20,66.61,13.00,49.48
9/19/2022 5:30,67.43,13.00,49.10
9/19/2022 5:40,67.85,12.88,48.18
9/19/2022 5:50,67.52,12.97,50.22
9/19/2022 6:00,69.67,13.24,48.48
9/19/2022 6:10,73.75,13.31,49.25
9/19/2022 6:20,76.43,13.78,48.44
9/19/2022 6:30,87.41,14.08,50.05
9/19/2022 6:40,86.34,14.10,42.55
9/19/2022 6:50,86.43,13.85,41.00
9/19/2022 7:00,85.75,13.16,38.35
9/19/2022 7:10,84.63,13.11,37.74
9/19/2022 7:20,83.37,13.16,34.36
9/19/2022 7:30,82.57,12.24,35.85
9/19/2022 7:40,79.90,12.03,33.35
9/19/2022 7:50,80.53,11.50,34.91
9/19/2022 8:00,64.42,11.87,34.95
9/19/2022 8:10,61.07,12.57,36.77
9/19/2022 8:20,65.54,13.10,35.89
9/19/2022 8:30,63.03,12.72,36.06
9/19/2022 8:40,61.78,13.03,34.14
9/19/2022 8:50,62.02,13.03,36.21
9/19/2022 9:00,62.62,12.83,35.58
9/19/2022 9:10,65.74,13.17,37.53
9/19/2022 9:20,74.49,13.29,38.51
9/19/2022 9:30,88.28,13.19,36.65
9/19/2022 9:40,86.62,13.81,39.06
9/19/2022 9:50,88.84,14.02,39.05
9/19/2022 10:00,89.81,14.16,40.86
9/19/2022 10:10,91.22,14.08,42.12
9/19/2022 10:20,88.50,14.44,41.27
9/19/2022 10:30,70.65,14.60,41.03
9/19/2022 10:40,72.23,14.73,41.85
9/19/2022 10:50,72.91,15.08,44.22
9/19/2022 11:00,72.42,15.58,43.30
9/19/2022 11:10,71.78,16.02,42.27
9/19/2022 11:20,73.71,16.12,40.40
9/19/2022 11:30,76.15,16.49,37.93
9/19/2022 11:40,77.58,16.90,38.71
9/19/2022 11:50,77.66,17.22,39.77
9/19/2022 12:00,81.80,17.67,40.15
9/19/2022 12:10,90.30,17.77,40.87
9/19/2022 12:20,96.53,17.82,44.38
9/19/2022 12:30,97.53,18.32,45.09
9/19/2022 12:40,102.00,18.77,43.52
9/19/2022 12:50,105.98,18.98,41.94
9/19/2022 13:00,104.28,19.54,41.68
9/19/2022 13:10,94.48,19.70,44.45
9/19/2022 13:20,86.56,19.22,44.82
9/19/2022 13:30,83.54,19.82,48.77
9/19/2022 13:40,79.24,20.21,52.80
9/19/2022 13:50,76.88,19.74,56.43
9/19/2022 14:00,75.53,20.01,53.63
9/19/2022 14:10,75.17,19.95,56.57
9/19/2022 14:20,79.25,19.90,54.74
9/19/2022 14:30,85.14,19.66,55.79
9/19/2022 14:40,96.27,19.10,53.72
9/19/2022 14:50,99.79,18.35,51.42
9/19/2022 15:00,99.98,17.80,51.31
9/19/2022 15:10,96.61,17.90,50.45
9/19/2022 15:20,95.30,17.05,47.10
9/19/2022 15:30,80.31,16.32,46.45
9/19/2022 15:40,78.72,16.40,47.30
9/19/2022 15:50,79.15,16.37,48.20
9/19/2022 16:00,78.40,16.38,48.45
9/19/2022 16:10,76.47,16.08,53.66
9/19/2022 16:20,75.07,15.97,52.41
9/19/2022 16:30,76.25,15.80,53.23
9/19/2022 16:40,75.40,15.47,50.07
9/19/2022 16:50,75.02,15.50,51.52
9/19/2022 17:00,74.75,15.13,52.45
9/19/2022 17:10,72.50,15.72,53.05
9/19/2022 17:20,73.75,16.17,50.73
9/19/2022 17:30,79.44,16.90,48.61
9/19/2022 17:40,83.92,16.30,50.21
9/19/2022 17:50,99.51,15.83,49.79
9/19/2022 18:00,97.50,16.08,52.15
9/19/2022 18:10,96.05,16.72,54.72
9/19/2022 18:20,95.88,17.02,58.31
9/19/2022 18:30,98.32,17.05,57.70
9/19/2022 18:40,99.80,17.65,58.55
9/19/2022 18:50,97.59,17.15,58.99
9/19/2022 19:00,80.73,17.45,55.53
9/19/2022 19:10,78.72,17.48,55.78
9/19/2022 19:20,80.42,18.32,52.70
9/19/2022 19:30,81.48,18.63,54.19
9/19/2022 19:40,81.56,18.78,55.86
9/19/2022 19:50,85.63,20.86,57.90
9/19/2022 20:00,90.18,23.52,62.00
9/19/2022 20:10,93.80,24.78,66.44
9/19/2022 20:20,95.03,25.58,67.55
9/19/2022 20:30,97.79,25.67,66.88
9/19/2022 20:40,101.33,24.02,69.19
9/19/2022 20:50,108.60,25.26,69.56
9/19/2022 21:00,115.51,26.00,69.70
9/19/2022 21:10,116.03,25.82,74.81
9/19/2022 21:20,113.77,25.18,73.87
9/19/2022 21:30,96.85,24.87,74.23
9/19/2022 21:40,97.05,25.10,72.79
9/19/2022 21:50,95.76,25.90,71.93
9/19/2022 22:00,95.59,25.22,75.71
9/19/2022 22:10,95.27,25.28,76.78
9/19/2022 22:20,95.63,25.42,77.56
9/19/2022 22:30,95.40,25.33,72.19
9/19/2022 22:40,95.06,24.98,71.25
9/19/2022 22:50,93.59,25.13,70.94
9/19/2022 23:00,96.15,24.25,70.27
9/19/2022 23:10,94.67,23.90,69.60
9/19/2022 23:20,93.97,23.75,71.77
9/19/2022 23:30,97.27,23.02,72.14
9/19/2022 23:40,98.58,22.87,69.81
9/19/2022 23:50,90.83,22.12,67.78
9/20/2022 0:00,85.31,21.62,66.77
9/20/2022 0:10,86.11,20.90,65.47
9/20/2022 0:20,96.31,19.95,64.47
9/20/2022 0:30,107.21,19.72,61.69
9/20/2022 0:40,101.22,19.00,63.87
9/20/2022 0:50,85.92,18.19,61.29
9/20/2022 1:00,80.98,17.79,64.68
9/20/2022 1:10,80.20,17.26,64.58
9/20/2022 1:20,80.21,16.97,62.61
9/20/2022 1:30,82.68,16.07,62.70
9/20/2022 1:40,80.35,15.66,62.49
9/20/2022 1:50,75.73,15.00,64.99
9/20/2022 2:00,78.30,15.11,61.71
9/20/2022 2:10,82.50,14.88,61.59
9/20/2022 2:20,94.27,14.34,60.74
9/20/2022 2:30,95.33,14.23,61.18
9/20/2022 2:40,96.74,14.27,54.97
9/20/2022 2:50,94.74,14.03,55.54
9/20/2022 3:00,92.40,14.00,54.94
9/20/2022 3:10,91.99,13.95,55.44
9/20/2022 3:20,91.07,13.92,54.00
9/20/2022 3:30,91.69,13.87,55.42
9/20/2022 3:40,94.17,13.41,54.10
9/20/2022 3:50,96.57,13.50,53.63
9/20/2022 4:00,98.60,13.12,48.83
9/20/2022 4:10,93.94,13.24,51.80
9/20/2022 4:20,75.38,13.00,50.19
9/20/2022 4:30,74.08,13.02,50.69
9/20/2022 4:40,74.34,13.00,48.42
9/20/2022 4:50,74.22,13.07,49.84
9/20/2022 5:00,75.30,13.00,48.97
9/20/2022 5:10,75.09,13.00,49.81
9/20/2022 5:20,75.08,13.07,47.88
9/20/2022 5:30,74.27,13.00,47.34
9/20/2022 5:40,75.33,13.00,49.58
9/20/2022 5:50,75.83,13.07,49.48
9/20/2022 6:00,76.64,13.00,47.11
9/20/2022 6:10,74.31,13.13,51.07
9/20/2022 6:20,75.20,14.00,51.28
9/20/2022 6:30,79.31,14.63,51.58
9/20/2022 6:40,82.83,14.43,50.85
9/20/2022 6:50,94.13,14.84,52.38
9/20/2022 7:00,92.62,13.96,51.98
9/20/2022 7:10,90.52,13.89,48.41
9/20/2022 7:20,87.95,13.15,48.19
9/20/2022 7:30,87.03,13.00,48.44
9/20/2022 7:40,85.79,12.21,48.03
9/20/2022 7:50,85.50,11.63,46.26
9/20/2022 8:00,88.80,11.95,46.80
9/20/2022 8:10,91.58,12.13,45.07
9/20/2022 8:20,91.28,12.50,47.15
9/20/2022 8:30,91.00,12.45,46.43
9/20/2022 8:40,70.66,12.38,44.00
9/20/2022 8:50,66.84,13.02,46.42
9/20/2022 9:00,67.28,13.29,44.59
9/20/2022 9:10,67.46,13.13,47.39
9/20/2022 9:20,69.45,12.58,47.26
9/20/2022 9:30,68.08,13.52,45.13
9/20/2022 9:40,67.79,14.13,43.85
9/20/2022 9:50,68.30,14.10,42.52
9/20/2022 10:00,68.96,13.98,47.16
9/20/2022 10:10,72.38,14.29,52.21
9/20/2022 10:20,73.64,14.80,53.54
9/20/2022 10:30,75.93,15.03,54.58
9/20/2022 10:40,76.93,15.82,56.27
9/20/2022 10:50,76.85,15.38,57.42
9/20/2022 11:00,76.42,15.64,56.04
9/20/2022 11:10,79.16,16.40,54.39
9/20/2022 11:20,82.20,17.08,59.34
9/20/2022 11:30,97.10,17.30,60.05
9/20/2022 11:40,101.94,17.25,58.66
9/20/2022 11:50,100.58,17.87,58.41
9/20/2022 12:00,99.76,17.93,54.95
9/20/2022 12:10,102.06,17.83,54.58
9/20/2022 12:20,103.83,17.87,53.67
9/20/2022 12:30,106.77,18.13,53.63
9/20/2022 12:40,107.57,18.30,57.47
9/20/2022 12:50,95.40,18.87,55.28
9/20/2022 13:00,82.74,18.50,55.08
9/20/2022 13:10,81.57,18.91,55.45
9/20/2022 13:20,82.53,19.05,55.79
9/20/2022 13:30,83.27,19.21,57.41
9/20/2022 13:40,84.46,19.32,58.16
9/20/2022 13:50,82.68,19.64,58.19
9/20/2022 14:00,80.69,18.97,53.78
9/20/2022 14:10,81.53,18.23,52.56
9/20/2022 14:20,84.01,18.30,56.55
9/20/2022 14:30,85.16,18.32,61.17
9/20/2022 14:40,87.07,17.82,59.90
9/20/2022 14:50,88.45,17.40,56.66
9/20/2022 15:00,98.01,17.23,58.11
9/20/2022 15:10,99.25,17.52,56.47
9/20/2022 15:20,100.08,17.03,54.65
9/20/2022 15:30,99.24,17.02,55.16
9/20/2022 15:40,78.39,16.74,55.33
9/20/2022 15:50,76.34,16.10,53.32
9/20/2022 16:00,78.45,15.67,53.63
9/20/2022 16:10,78.29,15.58,53.19
9/20/2022 16:20,82.07,15.83,51.98
9/20/2022 16:30,90.76,15.86,52.10
9/20/2022 16:40,100.46,15.65,54.87
9/20/2022 16:50,107.32,15.17,57.25
9/20/2022 17:00,105.53,15.04,55.42
9/20/2022 17:10,105.16,15.41,50.23
9/20/2022 17:20,103.86,16.08,52.25
9/20/2022 17:30,84.00,16.35,55.90
9/20/2022 17:40,85.49,15.72,55.28
9/20/2022 17:50,85.61,15.93,58.20
9/20/2022 18:00,84.62,16.13,61.80
9/20/2022 18:10,85.28,16.54,62.89
9/20/2022 18:20,86.96,16.68,64.11
9/20/2022 18:30,91.40,16.85,63.83
9/20/2022 18:40,96.27,17.10,62.74
9/20/2022 18:50,109.07,17.16,66.52
9/20/2022 19:00,106.80,17.47,64.54
9/20/2022 19:10,106.94,18.01,64.81
9/20/2022 19:20,110.28,17.95,66.43
9/20/2022 19:30,112.17,18.63,67.85
9/20/2022 19:40,113.70,19.53,67.62
9/20/2022 19:50,97.28,20.81,69.53
9/20/2022 20:00,100.33,22.86,73.04
9/20/2022 20:10,105.42,23.76,77.70
9/20/2022 20:20,106.38,24.63,75.13
9/20/2022 20:30,105.06,25.05,77.92
9/20/2022 20:40,104.95,25.03,77.83
9/20/2022 20:50,109.02,25.09,77.76
9/20/2022 21:00,122.88,25.04,78.62
9/20/2022 21:10,127.87,25.25,76.67
9/20/2022 21:20,128.10,25.87,74.22
9/20/2022 21:30,126.84,25.88,73.52
9/20/2022 21:40,125.53,25.29,73.70
9/20/2022 21:50,123.60,25.56,72.06
9/20/2022 22:00,112.12,25.52,71.63
9/20/2022 22:10,104.71,25.00,72.78
9/20/2022 22:20,106.64,24.75,70.36
9/20/2022 22:30,105.92,24.92,68.43
9/20/2022 22:40,103.32,24.17,68.51
9/20/2022 22:50,102.87,23.97,66.57
9/20/2022 23:00,102.37,24.02,66.29
9/20/2022 23:10,101.46,24.28,65.68
9/20/2022 23:20,101.00,23.53,65.56
9/20/2022 23:30,98.98,23.04,63.05
9/20/2022 23:40,96.32,22.18,60.01
9/20/2022 23:50,99.35,21.19,57.93
9/21/2022 0:00,103.02,20.21,57.15
9/21/2022 0:10,114.84,20.03,56.45
9/21/2022 0:20,116.20,19.36,56.93
9/21/2022 0:30,113.78,19.00,57.33
9/21/2022 0:40,109.81,18.33,53.37
9/21/2022 0:50,108.18,17.33,51.70
9/21/2022 1:00,106.35,17.00,51.61
9/21/2022 1:10,106.02,16.79,50.20
9/21/2022 1:20,107.51,16.00,53.53
9/21/2022 1:30,106.26,15.68,52.36
9/21/2022 1:40,84.75,15.34,50.97
9/21/2022 1:50,84.42,15.28,54.52
9/21/2022 2:00,84.15,14.79,50.88
9/21/2022 2:10,82.26,14.05,49.39
9/21/2022 2:20,83.04,14.00,50.00
9/21/2022 2:30,83.40,14.00,48.87
9/21/2022 2:40,80.55,13.85,47.59
9/21/2022 2:50,81.71,13.90,48.50
9/21/2022 3:00,81.41,13.29,45.98
9/21/2022 3:10,80.03,13.87,46.33
9/21/2022 3:20,79.78,13.60,46.95
9/21/2022 3:30,79.57,13.02,44.29
9/21/2022 3:40,76.69,13.00,43.32
9/21/2022 3:50,75.29,13.00,41.76
9/21/2022 4:00,74.47,13.00,41.41
9/21/2022 4:10,73.47,13.00,44.13
9/21/2022 4:20,74.52,13.00,45.25
9/21/2022 4:30,74.60,13.00,40.79
9/21/2022 4:40,74.03,12.92,39.16
9/21/2022 4:50,74.30,13.00,38.93
9/21/2022 5:00,72.80,13.00,39.00
9/21/2022 5:10,72.02,13.03,39.51
9/21/2022 5:20,73.22,13.20,42.55
9/21/2022 5:30,74.95,13.85,42.72
9/21/2022 5:40,75.91,13.41,41.79
9/21/2022 5:50,72.48,13.17,40.44
9/21/2022 6:00,71.45,13.03,41.64
9/21/2022 6:10,71.47,13.17,42.56
9/21/2022 6:20,71.79,13.89,43.63
9/21/2022 6:30,71.88,14.80,42.55
9/21/2022 6:40,70.91,14.87,40.72
9/21/2022 6:50,70.17,14.00,41.91
9/21/2022 7:00,69.40,13.30,42.73
9/21/2022 7:10,68.91,13.37,41.58
9/21/2022 7:20,67.62,13.77,42.81
9/21/2022 7:30,68.98,12.45,43.41
9/21/2022 7:40,66.06,11.55,40.76
9/21/2022 7:50,64.56,11.23,41.27
9/21/2022 8:00,62.91,11.08,40.30
9/21/2022 8:10,63.70,12.03,40.17
9/21/2022 8:20,65.15,12.47,40.16
9/21/2022 8:30,66.35,12.02,41.94
9/21/2022 8:40,66.09,12.73,39.84
9/21/2022 8:50,64.94,12.28,38.02
9/21/2022 9:00,65.71,12.63,37.93
9/21/2022 9:10,66.85,12.83,40.50
9/21/2022 9:20,68.42,13.00,40.83
9/21/2022 9:30,67.40,13.17,38.33
9/21/2022 9:40,68.14,13.88,37.09
9/21/2022 9:50,71.29,13.85,36.48
9/21/2022 10:00,80.55,13.88,35.26
9/21/2022 10:10,92.36,14.44,35.28
9/21/2022 10:20,93.88,14.35,37.72
9/21/2022 10:30,95.26,14.63,38.63
9/21/2022 10:40,94.68,15.38,38.70
9/21/2022 10:50,93.32,15.88,41.15
9/21/2022 11:00,93.08,16.00,44.57
9/21/2022 11:10,93.59,16.64,46.03
9/21/2022 11:20,96.93,16.46,47.47
9/21/2022 11:30,98.88,16.80,43.71
9/21/2022 11:40,97.86,17.00,43.21
9/21/2022 11:50,98.65,17.55,45.24
9/21/2022 12:00,99.12,17.85,47.52
9/21/2022 12:10,99.83,18.27,48.67
9/21/2022 12:20,95.66,18.85,53.91
9/21/2022 12:30,82.69,18.97,53.17
9/21/2022 12:40,82.03,19.23,53.07
9/21/2022 12:50,81.07,19.69,54.96
9/21/2022 13:00,76.26,19.92,53.80
9/21/2022 13:10,80.53,19.66,54.27
9/21/2022 13:20,85.44,18.95,54.40
9/21/2022 13:30,85.17,19.15,54.90
9/21/2022 13:40,83.27,18.59,56.44
9/21/2022 13:50,82.38,18.73,58.59
9/21/2022 14:00,83.30,18.97,60.18
9/21/2022 14:10,84.38,18.70,61.34
9/21/2022 14:20,84.85,18.71,59.40
9/21/2022 14:30,84.71,18.59,63.19
9/21/2022 14:40,84.10,17.96,59.78
9/21/2022 14:50,82.68,17.86,59.45
9/21/2022 15:00,83.72,17.44,58.60
9/21/2022 15:10,84.96,17.62,55.83
9/21/2022 15:20,97.71,17.30,61.12
9/21/2022 15:30,100.13,17.10,64.18
9/21/2022 15:40,100.71,17.12,65.19
9/21/2022 15:50,101.11,16.87,62.67
9/21/2022 16:00,97.55,16.08,63.86
9/21/2022 16:10,95.72,15.73,64.79
9/21/2022 16:20,96.42,15.99,60.30
9/21/2022 16:30,96.27,15.86,61.09
9/21/2022 16:40,87.72,15.35,60.12
9/21/2022 16:50,72.10,15.72,57.97
9/21/2022 17:00,72.24,15.79,57.35
9/21/2022 17:10,78.99,15.60,58.85
9/21/2022 17:20,80.79,16.06,59.98
9/21/2022 17:30,77.31,16.02,59.22
9/21/2022 17:40,77.54,15.97,57.74
9/21/2022 17:50,79.49,16.47,58.72
9/21/2022 18:00,80.73,17.07,62.99
9/21/2022 18:10,80.35,17.02,62.04
9/21/2022 18:20,78.66,17.54,62.84
9/21/2022 18:30,79.43,17.14,66.29
9/21/2022 18:40,82.92,17.47,62.74
9/21/2022 18:50,97.40,18.10,63.74
9/21/2022 19:00,104.19,17.96,63.06
9/21/2022 19:10,103.16,18.30,64.58
9/21/2022 19:20,99.18,19.12,66.57
9/21/2022 19:30,99.96,19.69,65.27
9/21/2022 19:40,101.39,20.96,67.48
9/21/2022 19:50,107.89,22.62,72.90
9/21/2022 20:00,114.42,24.40,76.67
9/21/2022 20:10,104.44,25.33,78.30
9/21/2022 20:20,97.64,25.79,78.33
9/21/2022 20:30,98.60,25.34,80.51
9/21/2022 20:40,101.12,25.29,77.40
9/21/2022 20:50,102.40,26.03,80.43
9/21/2022 21:00,100.57,26.40,77.17
9/21/2022 21:10,99.47,26.50,78.90
9/21/2022 21:20,99.25,26.02,79.57
9/21/2022 21:30,98.07,26.05,78.33
9/21/2022 21:40,101.40,26.08,82.01
9/21/2022 21:50,104.30,26.04,82.06
9/21/2022 22:00,112.69,26.35,82.20
9/21/2022 22:10,119.15,25.57,80.01
9/21/2022 22:20,118.59,25.85,78.89
9/21/2022 22:30,117.07,25.25,72.98
9/21/2022 22:40,119.02,25.11,72.21
9/21/2022 22:50,118.52,24.61,74.10
9/21/2022 23:00,116.30,24.56,78.39
9/21/2022 23:10,117.22,24.17,76.98
9/21/2022 23:20,115.73,24.37,76.02
9/21/2022 23:30,100.68,22.85,72.80
9/21/2022 23:40,98.00,22.58,72.05
9/21/2022 23:50,96.24,22.00,71.45
9/22/2022 0:00,92.51,21.05,73.23
9/22/2022 0:10,91.06,20.31,73.20
9/22/2022 0:20,89.18,19.75,69.17
9/22/2022 0:30,88.97,19.02,68.22
9/22/2022 0:40,90.47,18.50,61.18
9/22/2022 0:50,90.14,18.02,61.24
9/22/2022 1:00,96.97,17.10,63.95
9/22/2022 1:10,103.53,16.88,59.97
9/22/2022 1:20,101.78,16.07,58.32
9/22/2022 1:30,102.83,15.98,56.14
9/22/2022 1:40,103.00,15.05,53.87
9/22/2022 1:50,99.95,15.00,52.62
9/22/2022 2:00,99.30,15.00,51.73
9/22/2022 2:10,99.26,14.52,51.41
9/22/2022 2:20,98.11,14.00,51.71
9/22/2022 2:30,89.19,14.00,50.86
9/22/2022 2:40,80.41,14.00,53.01
9/22/2022 2:50,78.95,13.93,51.40
9/22/2022 3:00,76.25,13.97,50.30
9/22/2022 3:10,76.38,13.03,48.83
9/22/2022 3:20,75.80,13.02,48.69
9/22/2022 3:30,78.43,13.32,46.44
9/22/2022 3:40,83.08,13.10,47.53
9/22/2022 3:50,92.48,13.08,48.55
9/22/2022 4:00,93.94,13.00,51.29
9/22/2022 4:10,94.53,13.00,50.22
9/22/2022 4:20,93.06,13.00,48.93
9/22/2022 4:30,95.20,12.98,47.56
9/22/2022 4:40,95.91,13.00,47.57
9/22/2022 4:50,96.32,12.61,46.39
9/22/2022 5:00,97.35,13.00,49.10
9/22/2022 5:10,91.46,13.00,47.68
9/22/2022 5:20,76.56,13.02,47.30
9/22/2022 5:30,76.96,13.00,46.87
9/22/2022 5:40,76.26,13.00,47.44
9/22/2022 5:50,76.49,13.00,46.96
9/22/2022 6:00,78.98,13.03,50.20
9/22/2022 6:10,79.88,13.27,53.00
9/22/2022 6:20,78.02,13.85,50.34
9/22/2022 6:30,88.87,14.15,47.65
9/22/2022 6:40,93.90,14.00,46.89
9/22/2022 6:50,92.86,13.92,48.43
9/22/2022 7:00,92.07,13.56,50.40
9/22/2022 7:10,88.63,13.52,49.35
9/22/2022 7:20,86.54,13.02,47.61
9/22/2022 7:30,85.77,12.12,42.57
9/22/2022 7:40,85.00,11.41,39.15
9/22/2022 7:50,86.53,11.02,39.12
9/22/2022 8:00,69.07,11.24,38.83
9/22/2022 8:10,67.89,11.91,41.59
9/22/2022 8:20,67.35,11.88,42.57
9/22/2022 8:30,66.66,12.15,43.30
9/22/2022 8:40,62.18,12.82,44.27
9/22/2022 8:50,62.02,12.78,39.03
9/22/2022 9:00,64.78,12.88,41.41
9/22/2022 9:10,66.99,13.05,43.59
9/22/2022 9:20,65.16,13.52,43.65
9/22/2022 9:30,65.50,13.93,41.76
9/22/2022 9:40,65.85,13.73,37.15
9/22/2022 9:50,68.32,13.42,37.93
9/22/2022 10:00,70.68,13.78,42.55
9/22/2022 10:10,73.01,13.77,41.08
9/22/2022 10:20,76.49,14.08,42.29
9/22/2022 10:30,75.48,14.16,40.51
9/22/2022 10:40,78.51,14.97,38.81
9/22/2022 10:50,80.59,15.43,43.65
9/22/2022 11:00,81.11,15.73,47.04
9/22/2022 11:10,80.03,15.83,47.73
9/22/2022 11:20,79.84,16.53,48.41
9/22/2022 11:30,79.44,17.31,45.18
9/22/2022 11:40,81.40,18.08,46.03
9/22/2022 11:50,84.19,17.74,49.04
9/22/2022 12:00,85.50,18.38,54.12
9/22/2022 12:10,85.74,18.28,55.23
9/22/2022 12:20,87.75,18.70,55.73
9/22/2022 12:30,88.69,19.15,60.25
9/22/2022 12:40,89.52,19.18,54.42
9/22/2022 12:50,89.36,19.05,55.53
9/22/2022 13:00,88.08,19.25,54.23
9/22/2022 13:10,89.10,19.23,53.30
9/22/2022 13:20,89.87,19.25,52.89
9/22/2022 13:30,90.23,19.75,51.87
9/22/2022 13:40,90.31,20.19,49.96
9/22/2022 13:50,91.00,19.37,49.93
9/22/2022 14:00,90.81,19.39,50.42
9/22/2022 14:10,89.81,19.33,50.78
9/22/2022 14:20,89.37,19.13,51.19
9/22/2022 14:30,93.05,18.87,49.39
9/22/2022 14:40,92.69,18.73,47.30
9/22/2022 14:50,90.90,19.00,47.35
9/22/2022 15:00,90.29,19.25,48.53
9/22/2022 15:10,91.09,18.00,49.22
9/22/2022 15:20,89.54,17.34,49.87
9/22/2022 15:30,88.80,16.97,45.28
9/22/2022 15:40,88.50,16.61,42.60
9/22/2022 15:50,87.48,16.67,43.42
9/22/2022 16:00,85.54,16.50,46.57
9/22/2022 16:10,73.31,16.18,44.23
9/22/2022 16:20,78.65,15.68,44.31
9/22/2022 16:30,77.67,15.38,44.52
9/22/2022 16:40,77.87,15.32,40.36
9/22/2022 16:50,77.05,15.12,41.99
9/22/2022 17:00,77.03,15.70,46.09
9/22/2022 17:10,76.77,15.76,51.57
9/22/2022 17:20,75.21,16.05,48.90
9/22/2022 17:30,75.53,16.94,48.72
9/22/2022 17:40,78.64,17.00,48.82
9/22/2022 17:50,83.14,17.12,49.13
9/22/2022 18:00,88.65,17.62,47.32
9/22/2022 18:10,87.69,17.91,49.44
9/22/2022 18:20,88.36,17.64,48.45
9/22/2022 18:30,90.07,18.18,46.93
9/22/2022 18:40,90.03,18.19,47.26
9/22/2022 18:50,89.75,18.90,46.66
9/22/2022 19:00,85.86,19.05,47.90
9/22/2022 19:10,86.10,19.07,49.13
9/22/2022 19:20,90.65,19.22,49.81
9/22/2022 19:30,92.88,20.59,47.93
9/22/2022 19:40,94.97,22.49,49.61
9/22/2022 19:50,95.57,23.87,54.31
9/22/2022 20:00,96.41,25.42,56.60
9/22/2022 20:10,98.36,25.87,62.49
9/22/2022 20:20,98.27,26.20,65.31
9/22/2022 20:30,97.23,26.15,62.00
9/22/2022 20:40,96.87,26.25,62.85
9/22/2022 20:50,97.95,26.30,65.58
9/22/2022 21:00,99.76,26.60,64.30
9/22/2022 21:10,102.54,26.29,64.30
9/22/2022 21:20,105.07,25.71,69.04
9/22/2022 21:30,101.63,26.12,68.56
9/22/2022 21:40,100.70,26.05,67.99
9/22/2022 21:50,100.20,26.07,67.61
9/22/2022 22:00,100.80,25.85,66.41
9/22/2022 22:10,100.41,26.15,66.86
9/22/2022 22:20,101.19,26.08,69.06
9/22/2022 22:30,102.30,25.97,65.63
9/22/2022 22:40,100.49,25.70,64.77
9/22/2022 22:50,99.59,25.03,64.62
9/22/2022 23:00,100.44,25.03,64.99
9/22/2022 23:10,101.47,24.52,64.15
9/22/2022 23:20,100.82,24.05,62.64
9/22/2022 23:30,100.57,23.53,57.48
9/22/2022 23:40,96.26,22.27,55.77
9/22/2022 23:50,97.59,21.72,56.43
9/23/2022 0:00,95.39,20.80,54.80
9/23/2022 0:10,96.05,20.28,55.06
9/23/2022 0:20,94.57,19.63,54.32
9/23/2022 0:30,93.43,18.72,53.56
9/23/2022 0:40,91.85,18.08,51.72
9/23/2022 0:50,90.98,17.72,50.00
9/23/2022 1:00,90.10,17.00,47.59
9/23/2022 1:10,89.70,16.42,47.79
9/23/2022 1:20,87.20,16.20,46.49
9/23/2022 1:30,86.04,16.00,43.85
9/23/2022 1:40,85.28,15.49,43.80
9/23/2022 1:50,82.38,15.35,42.79
9/23/2022 2:00,80.87,15.00,42.47
9/23/2022 2:10,79.98,14.48,44.94
9/23/2022 2:20,78.24,14.13,45.53
9/23/2022 2:30,77.50,14.03,43.68
9/23/2022 2:40,77.79,14.00,45.31
9/23/2022 2:50,78.10,13.82,43.52
9/23/2022 3:00,77.76,13.29,43.89
9/23/2022 3:10,76.81,13.30,43.99
9/23/2022 3:20,78.50,13.42,42.53
